Name,P,B,C1,C2,Objective without constant,Objective,Gap,LB,Time
../instances/96_2/ad_grb_00015.log.npz,0,0,0,0,1.95766475547153,-0.021501911195133,0.02713870458434,1.90453626999761,3601.01257061958
../instances/96_2/ad_grb_00016.log.npz,0,0,0,0,1.97170003902836,-0.00746662763831,0.007442020546315,1.95702660682673,3601.05505132675
../instances/96_2/ad_grb_00017.log.npz,0,0,0,0,1.97546001113194,-0.003706655534723,0,1.97546001113194,218.536143064499
../instances/96_2/ad_grb_00018.log.npz,0,0,0,0,1.64407477237355,-0.345508560959779,0,1.64407477237355,157.454010486603
../instances/96_2/ad_grb_00019.log.npz,0,0,0,0,1.91393828757007,-0.075645045763263,0.025104158842691,1.8658904767838,3600.99193549156
../instances/96_2/ad_grb_00020.log.npz,0,0,0,0,1.96456762003959,-0.02501571329374,0,1.96456762003959,2555.26852917671
../instances/96_2/ad_grb_00021.log.npz,0,0,0,0,1.97961858131358,-0.009964752019751,0,1.97961858131358,411.637962818146
../instances/96_2/ad_grb_00022.log.npz,0,0,0,0,1.59136814092289,-0.398215192410441,0,1.59136814092289,320.505906820297
../instances/96_2/ad_grb_00023.log.npz,0,0,0,0,1.88472954619614,-0.104853787137197,0,1.88472954619613,1968.78070473671
../instances/96_2/ad_grb_00024.log.npz,0,0,0,0,1.95435463756964,-0.035228695763691,0,1.95435463756964,1080.6625688076
../instances/96_2/ad_grb_00025.log.npz,0,0,0,0,1.97645069677884,-0.013132636554491,0,1.97645069677884,316.296382188797
../instances/96_2/ad_grb_00026.log.npz,0,0,0,0,1.6104747521025,-0.337441914564165,0,1.6104747521025,233.009258508682
../instances/96_2/ad_grb_00027.log.npz,0,0,0,0,1.87177981739687,-0.076136849269797,0.007033775593615,1.85861413820064,3600.99889230728
../instances/96_2/ad_grb_00028.log.npz,0,0,0,0,1.92339363220049,-0.024523034466174,0,1.92339363220049,1299.54077076912
../instances/96_2/ad_grb_00029.log.npz,0,0,0,0,1.93880191271693,-0.009114753949738,0,1.93880191271692,636.432136774063
../instances/96_2/ad_grb_00030.log.npz,0,0,0,0,1.94299893782037,-0.0049177288463,0,1.94299893782036,139.95037150383
../instances/96_2/ad_grb_00031.log.npz,0,0,0,0,1.58391728467388,-0.363999381992784,0,1.58391728467388,177.800453424454
../instances/96_2/ad_grb_00032.log.npz,0,0,0,0,1.86466962178641,-0.083247044880257,0.008019940046751,1.84971508321268,3601.05556321144
../instances/96_2/ad_grb_00033.log.npz,0,0,0,0,1.93103525368918,-0.016881412977484,0,1.93103525368918,2146.59589076042
../instances/96_2/ad_grb_00034.log.npz,0,0,0,0,1.9431236930919,-0.004792973574767,0,1.94312369309189,2011.77284574509
../instances/96_2/ad_grb_00035.log.npz,0,0,0,0,1.57716371519213,-0.391586284807869,0,1.57716371519213,146.000143527985
../instances/96_2/ad_grb_00036.log.npz,0,0,0,0,1.87197691485043,-0.096773085149573,0,1.87197691485042,2712.45506238937
../instances/96_2/ad_grb_00037.log.npz,0,0,0,0,1.94392530090103,-0.024824699098969,0,1.94392530090103,1400.37423801422
../instances/96_2/ad_grb_00038.log.npz,0,0,0,0,1.96147023026364,-0.007279769736359,0,1.96147023026364,861.170191764832
../instances/96_2/ad_grb_00039.log.npz,0,0,0,0,1.96562701377509,-0.003122986224907,0,1.96562701377509,241.902898073196
../instances/96_2/ad_grb_00040.log.npz,0,0,0,0,1.58200280566657,-0.365913861000099,0,1.58200280566656,118.031003713608
../instances/96_2/ad_grb_00041.log.npz,0,0,0,0,1.86325245056349,-0.084664216103174,0.01563627580722,1.834118121348,3601.06014704704
../instances/96_2/ad_grb_00042.log.npz,0,0,0,0,1.9292599990239,-0.01865666764277,0.008742542553919,1.91239336138485,3601.02689838409
../instances/96_2/ad_grb_00043.log.npz,0,0,0,0,1.94250569616434,-0.005410970502328,0,1.94250569616433,1149.24953484535
../instances/96_2/ad_grb_00044.log.npz,0,0,0,0,1.94517224843146,-0.00274441823521,0,1.94517224843145,145.262885808945
../instances/96_2/ad_grb_00045.log.npz,0,0,0,0,1.5480963116797,-0.399820354986969,0,1.54809631167969,194.086597442627
../instances/96_2/ad_grb_00046.log.npz,0,0,0,0,1.84753893788638,-0.100377728780289,0.016209621824148,1.81759103039785,3601.00054097176
../instances/96_2/ad_grb_00047.log.npz,0,0,0,0,1.9225244386421,-0.025392228024569,0,1.92252443864209,2587.25622057915
../instances/96_2/ad_grb_00048.log.npz,0,0,0,0,1.94094037007408,-0.00697629659259,0,1.94094037007407,575.918673038483
../instances/96_2/ad_grb_00049.log.npz,0,0,0,0,1.94496312990843,-0.002953536758241,0,1.94496312990842,150.748428106308
../instances/96_2/ad_grb_00050.log.npz,0,0,0,0,1.55018237975892,-0.376900953574416,0,1.55018237975891,128.756906986237
../instances/96_2/ad_grb_00051.log.npz,0,0,0,0,1.83643184175107,-0.090651491582268,0,1.83643184175106,2832.57548689842
../instances/96_2/ad_grb_00052.log.npz,0,0,0,0,1.90638922246244,-0.020694110870893,0,1.90638922246244,2723.06367325783
../instances/96_2/ad_grb_00053.log.npz,0,0,0,0,1.92141915069627,-0.005664182637066,0,1.92141915069626,559.201510190964
../instances/96_2/ad_grb_00054.log.npz,0,0,0,0,1.92481835421549,-0.002264979117843,0,1.92481835421548,364.146770000458
../instances/96_2/ad_grb_00055.log.npz,0,0,0,0,1.53798568431591,-0.389097649017426,0,1.5379856843159,123.337127685547
../instances/96_2/ad_grb_00056.log.npz,0,0,0,0,1.82430074529566,-0.102782588037673,0,1.82430074529566,2402.38747143745
../instances/96_2/ad_grb_00057.log.npz,0,0,0,0,1.90101228069549,-0.026071052637841,0,1.90101228069549,2009.82248187065
../instances/96_2/ad_grb_00058.log.npz,0,0,0,0,1.91990470514586,-0.007178628187475,0,1.91990470514585,731.670566558838
../instances/96_2/ad_grb_00059.log.npz,0,0,0,0,1.54054782364953,-0.344868843017132,0,1.54054782364953,656.637353658676
../instances/96_2/ad_grb_00060.log.npz,0,0,0,0,1.81224456566075,-0.073172101005915,0.032870658138998,1.75267489407866,3601.02161955833
../instances/96_2/ad_grb_00061.log.npz,0,0,0,0,1.8650290108104,-0.020387655856269,0,1.86502901081039,3114.42326617241
../instances/96_2/ad_grb_00062.log.npz,0,0,0,0,1.87896043363019,-0.006456233036481,0,1.87896043363018,3310.52287793159
../instances/96_2/ad_grb_00063.log.npz,0,0,0,0,1.88211311755182,-0.003303549114848,0,1.88211311755181,220.777825593948
../instances/96_2/ad_grb_00064.log.npz,0,0,0,0,1.52660420359802,-0.358812463068647,0,1.52660420359802,342.377091884613
../instances/96_2/ad_grb_00065.log.npz,0,0,0,0,1.78792242669989,-0.097494239966778,0,1.78792242669988,2472.45618200302
../instances/96_2/ad_grb_00066.log.npz,0,0,0,0,1.85909794279971,-0.02631872386696,0,1.8590979427997,1890.0341258049
../instances/96_2/ad_grb_00067.log.npz,0,0,0,0,1.878349221702,-0.007067444964671,0,1.87834922170199,757.876858472824
../instances/96_2/ad_grb_00068.log.npz,0,0,0,0,1.88239439130893,-0.003022275357739,0,1.88239439130892,416.897873163223
../instances/96_2/ad_grb_00069.log.npz,0,0,0,0,1.52982394281239,-0.334759390520945,0,1.52982394281239,715.737819194794
../instances/96_2/ad_grb_00070.log.npz,0,0,0,0,1.78749591186287,-0.077087421470463,0.025841079184062,1.74130508846323,3601.02395796776
../instances/96_2/ad_grb_00071.log.npz,0,0,0,0,1.84499301496778,-0.019590318365551,0.007836975682152,1.83053384957574,3600.98614311218
../instances/96_2/ad_grb_00072.log.npz,0,0,0,0,1.85863021021896,-0.005953123114372,0.009058043679452,1.84179465659084,3600.98046779633
../instances/96_2/ad_grb_00073.log.npz,0,0,0,0,1.86151588545898,-0.003067447874357,0,1.86151588545897,381.466202974319
../instances/96_2/ad_grb_00074.log.npz,0,0,0,0,1.51656622298239,-0.348017110350947,0,1.51656622298238,271.715411901474
../instances/96_2/ad_grb_00075.log.npz,0,0,0,0,1.76411150882065,-0.100471824512684,0,1.76411150882065,2732.37267518044
../instances/96_2/ad_grb_00076.log.npz,0,0,0,0,1.8373974281645,-0.027185905168834,0.00848531565257,1.8218065310073,3600.98715209961
../instances/96_2/ad_grb_00077.log.npz,0,0,0,0,1.85737439157715,-0.00720894175618,0,1.85737439157715,1187.32011961937
../instances/96_2/ad_grb_00078.log.npz,0,0,0,0,1.86157036703552,-0.00301296629781,0,1.86157036703552,249.057129144669
../instances/96_2/ad_grb_00079.log.npz,0,0,0,0,1.51287861497489,-0.330871385025107,0,1.51287861497489,897.042777299881
../instances/96_2/ad_grb_00080.log.npz,0,0,0,0,1.76042490053565,-0.083325099464351,0.016367451016615,1.7316112322077,3600.97980856895
../instances/96_2/ad_grb_00081.log.npz,0,0,0,0,1.82564516771031,-0.01810483228969,0,1.82564516771031,1788.02313995361
../instances/96_2/ad_grb_00082.log.npz,0,0,0,0,1.83841350310255,-0.005336496897449,0,1.83841350310255,2420.55633187294
../instances/96_2/ad_grb_00083.log.npz,0,0,0,0,1.84146091035067,-0.002289089649327,0,1.84146091035067,417.504494905472
../instances/96_2/ad_grb_00084.log.npz,0,0,0,0,1.50052626977305,-0.343223730226951,0,1.50052626977305,441.798428058624
../instances/96_2/ad_grb_00085.log.npz,0,0,0,0,1.74827315922889,-0.095476840771113,0.02759610580762,1.70002762814618,3600.98469853401
../instances/96_2/ad_grb_00086.log.npz,0,0,0,0,1.81437206968454,-0.029377930315459,0,1.81437206968454,2208.2115073204
../instances/96_2/ad_grb_00087.log.npz,0,0,0,0,1.83532768680196,-0.008422313198038,0,1.83532768680196,1917.9205892086
../instances/96_2/ad_grb_00088.log.npz,0,0,0,0,1.50169095567304,-0.30039237766029,0.039171790788762,1.44286703172804,3600.9857134819
../instances/96_2/ad_grb_00089.log.npz,0,0,0,0,1.71542241070137,-0.086660922631963,0.008511111238636,1.70082225974264,3601.02294301987
../instances/96_2/ad_grb_00090.log.npz,0,0,0,0,1.7751466845296,-0.026936648803735,0,1.7751466845296,1570.85304069519
../instances/96_2/ad_grb_00091.log.npz,0,0,0,0,1.79066705716818,-0.011416276165157,0,1.79066705716817,2605.60783529282
../instances/96_2/ad_grb_00092.log.npz,0,0,0,0,1.45720967786308,-0.33445698880359,0,1.45720967786307,700.21816277504
../instances/96_2/ad_grb_00093.log.npz,0,0,0,0,1.69247505531696,-0.099191611349711,0,1.69247505531695,2617.74331784248
../instances/96_2/ad_grb_00094.log.npz,0,0,0,0,1.76185244426872,-0.029814222397949,0,1.76185244426871,1148.56844353676
../instances/96_2/ad_grb_00095.log.npz,0,0,0,0,1.78243014857164,-0.00923651809503,0,1.78243014857163,1588.84093904495
../instances/96_2/ad_grb_00096.log.npz,0,0,0,0,1.45377222662834,-0.296227773371658,0.049177721776296,1.38227902054111,3601.03989171982
../instances/96_2/ad_grb_00097.log.npz,0,0,0,0,1.66535415688775,-0.084645843112246,0.036843634813875,1.60399645649561,3601.04310464859
../instances/96_2/ad_grb_00098.log.npz,0,0,0,0,1.72565295429988,-0.024347045700116,0,1.72565295429988,2641.52783131599
../instances/96_2/ad_grb_00099.log.npz,0,0,0,0,1.7421909984795,-0.0078090015205,0.006128915864258,1.73151325643035,3601.01004314423
../instances/96_2/ad_grb_00100.log.npz,0,0,0,0,1.74716926358626,-0.002830736413741,0,1.74716926358626,400.735552310944
../instances/96_2/ad_grb_00101.log.npz,0,0,0,0,1.42718393860974,-0.322816061390259,0,1.42718393860974,1460.40866827965
../instances/96_2/ad_grb_00102.log.npz,0,0,0,0,1.65667708241856,-0.093322917581443,0.013657152416751,1.63405159099863,3600.96957421303
../instances/96_2/ad_grb_00103.log.npz,0,0,0,0,1.72339938354025,-0.026600616459755,0,1.72339938354024,3515.00156831741
../instances/96_2/ad_grb_00104.log.npz,0,0,0,0,1.74211043673589,-0.007889563264107,0.007640109807316,1.72880052170276,3600.9369134903
../instances/96_2/ad_grb_00105.log.npz,0,0,0,0,1.41933189393704,-0.289001439396289,0.068299189128151,1.32239267647742,3600.99527215958
../instances/96_2/ad_grb_00106.log.npz,0,0,0,0,1.63395374561046,-0.074379587722874,0.046513349400705,1.55795308413629,3601.01160383224
../instances/96_2/ad_grb_00107.log.npz,0,0,0,0,1.69092210821693,-0.017411225116404,0,1.69092210821693,1760.7084646225
../instances/96_2/ad_grb_00108.log.npz,0,0,0,0,1.70206995604144,-0.006263377291896,0.015104684553585,1.67636072626729,3600.9921503067
../instances/96_2/ad_grb_00109.log.npz,0,0,0,0,1.70585368601237,-0.00247964732096,0,1.70585368601237,460.712208747864
../instances/96_2/ad_grb_00110.log.npz,0,0,0,0,1.3952224283374,-0.313110904995936,0.02471288114076,1.36074246230097,3601.02028059959
../instances/96_2/ad_grb_00111.log.npz,0,0,0,0,1.61411814789568,-0.094215185437651,0.026783164467047,1.57088695607134,3601.01426696777
../instances/96_2/ad_grb_00112.log.npz,0,0,0,0,1.68305526015967,-0.025278073173665,0,1.68305526015967,1572.5007455349
../instances/96_2/ad_grb_00113.log.npz,0,0,0,0,1.70148416186023,-0.006849171473104,0,1.70148416186023,1925.16702485085
../instances/96_2/ad_grb_00114.log.npz,0,0,0,0,1.35304161130901,-0.313625055357652,0.071913206976043,1.25574004986775,3600.99742698669
../instances/96_2/ad_grb_00115.log.npz,0,0,0,0,1.59748204592488,-0.069184620741791,0.064698064173176,1.49412805000213,3600.96974992752
../instances/96_2/ad_grb_00116.log.npz,0,0,0,0,1.64886204540703,-0.01780462125964,0.010454381457363,1.63162421261377,3600.991137743
../instances/96_2/ad_grb_00117.log.npz,0,0,0,0,1.65845323325562,-0.008213433411045,0.008153211132196,1.64493151389201,3600.97892642021
../instances/96_2/ad_grb_00118.log.npz,0,0,0,0,1.37601158985894,-0.290655076807724,0.060341967014789,1.29298034389171,3600.968085289
../instances/96_2/ad_grb_00119.log.npz,0,0,0,0,1.5813498888107,-0.085316777855966,0.042438094713923,1.5142404124535,3601.02758979797
../instances/96_2/ad_grb_00120.log.npz,0,0,0,0,1.64033707196899,-0.026329594697673,0,1.64033707196899,2442.53282570839
../instances/96_2/ad_grb_00121.log.npz,0,0,0,0,1.65783715655495,-0.008829510111718,0.008176232646192,1.64428229427345,3601.00097775459
../instances/96_2/ad_grb_00122.log.npz,0,0,0,0,1.3128386371116,-0.312161362888405,0.092534474511108,1.19135580370859,3601.07185530663
../instances/96_2/ad_grb_00123.log.npz,0,0,0,0,1.55856778605549,-0.066432213944506,0.070583822564265,1.44855811399017,3601.00991177559
../instances/96_2/ad_grb_00124.log.npz,0,0,0,0,1.60544677463231,-0.019553225367686,0.005158154876944,1.59716563152207,3601.03657436371
../instances/96_2/ad_grb_00125.log.npz,0,0,0,0,1.61791475281517,-0.007085247184826,0.007907797968582,1.60512060981952,3600.95698213577
../instances/96_2/ad_grb_00126.log.npz,0,0,0,0,1.36461060342649,-0.260389396573508,0.100821513178476,1.22702849748964,3601.0192501545
../instances/96_2/ad_grb_00127.log.npz,0,0,0,0,1.53223920772559,-0.092760792274407,0.035668618400407,1.47758635212708,3601.04942131042
../instances/96_2/ad_grb_00128.log.npz,0,0,0,0,1.59769723450418,-0.027302765495817,0,1.59769723450418,2165.39539766312
../instances/96_2/ad_grb_00129.log.npz,0,0,0,0,1.61482567643541,-0.010174323564593,0.006089025788023,1.60499296124843,3600.97383594513
../instances/96_2/ad_grb_00130.log.npz,0,0,0,0,1.30517377980208,-0.309409553531249,0.09892724342632,1.17605653557395,3600.97662448883
../instances/96_2/ad_grb_00131.log.npz,0,0,0,0,1.56101703127423,-0.053566302059102,0.082348840786909,1.43246908830017,3601.11898541451
../instances/96_2/ad_grb_00132.log.npz,0,0,0,0,1.60163727582983,-0.012946057503503,0.024655000451772,1.56214890807067,3600.99906182289
../instances/96_2/ad_grb_00133.log.npz,0,0,0,0,1.60938853235958,-0.005194800973757,0.011093782488021,1.59153432604286,3601.32592439651
../instances/96_2/ad_grb_00134.log.npz,0,0,0,0,1.6126334266584,-0.001949906674938,0,1.61263342665839,1550.11859560013
../instances/96_2/ad_grb_00135.log.npz,0,0,0,0,1.33998772676049,-0.274595606572844,0.114464875011302,1.18660619910017,3600.99045610428
../instances/96_2/ad_grb_00136.log.npz,0,0,0,0,1.53529658122823,-0.079286752105102,0.057544404620432,1.44694885354567,3600.97247505188
../instances/96_2/ad_grb_00137.log.npz,0,0,0,0,1.29058658054703,-0.334413419452974,0.036433422320123,1.24356609461727,3601.04740047455
../instances/96_2/ad_grb_00138.log.npz,0,0,0,0,0.89870218918239,-0.413797810817611,5.17E-05,0.898655748936473,78.7707681655884
../instances/96_2/ad_grb_00139.log.npz,0,0,0,0,1.12466210165207,-0.187837898347932,0,1.12466210165207,54.7539486885071
../instances/96_2/ad_grb_00140.log.npz,0,0,0,0,0.767221530563307,-0.357778469436693,0.255724930595004,0.571023857909014,3601.06542038918
../instances/96_2/ad_grb_00141.log.npz,0,0,0,0,1.05282189578578,-0.072178104214215,0.159718617164737,0.884666638470124,3600.9714679718
../instances/96_2/ad_grb_00142.log.npz,0,0,0,0,1.09152957638925,-0.033470423610752,0.023397116074358,1.06599093219187,3601.03285765648
../instances/96_2/ad_grb_00143.log.npz,0,0,0,0,0.81882557746636,-0.295757755866973,0.268819410351687,0.598709368550973,3601.0211019516
../instances/96_2/ad_grb_00144.log.npz,0,0,0,0,1.03959261342497,-0.074990719908366,0.139453802885661,0.894617470031014,3601.00478553772
../instances/96_2/ad_grb_00145.log.npz,0,0,0,0,1.08672674359261,-0.027856589740723,0.047083169246038,1.03556020439985,3601.09419870377
../instances/96_2/ad_grb_00146.log.npz,0,0,0,0,1.10168670631299,-0.012896627020344,0.023752383091349,1.075519021618,3601.05068445206
../instances/96_2/ad_grb_00147.log.npz,0,0,0,0,0.758966026944426,-0.355617306388908,0.262204896306592,0.559961418549237,3601.0865483284
../instances/96_2/ad_grb_00148.log.npz,0,0,0,0,1.04780903206386,-0.066774301269472,0.167603292553621,0.872192788322536,3601.0617249012
../instances/96_2/ad_grb_00149.log.npz,0,0,0,0,1.08724636995705,-0.027336963376282,0.069326416345463,1.01187147544332,3601.09829449654
../instances/96_2/ad_grb_00150.log.npz,0,0,0,0,1.10439916818006,-0.01018416515327,0.030535567957347,1.07067571232806,3601.07183027267
../instances/96_2/ad_grb_00151.log.npz,0,0,0,0,1.10713517486578,-0.007448158467551,0,1.10713517486578,1091.6777369976
../instances/96_2/ad_grb_00152.log.npz,0,0,0,0,0.765531382191278,-0.338635284475389,0.265494550879876,0.562286971691954,3601.03137469292
../instances/96_2/ad_grb_00153.log.npz,0,0,0,0,1.04309555409111,-0.061071112575558,0.168803247494825,0.867017637113117,3601.05361461639
../instances/96_2/ad_grb_00154.log.npz,0,0,0,0,1.08558918919877,-0.018577477467901,0.049682299530325,1.03165462193411,3601.06029248238
../instances/96_2/ad_grb_00155.log.npz,0,0,0,0,1.09655291996544,-0.007613746701227,0.020141037446589,1.07446720654225,3600.99314451218
../instances/96_2/ad_grb_00156.log.npz,0,0,0,0,0.817470140916389,-0.297113192416944,0.269945256504711,0.596797954041773,3600.97682118416
../instances/96_2/ad_grb_00157.log.npz,0,0,0,0,1.08069151483893,-0.033891818494408,0.174004888300934,0.892645908511611,3601.00220680237
../instances/96_2/ad_grb_00158.log.npz,0,0,0,0,1.10100459286702,-0.013578740466317,0.060390031768206,1.03451489052684,3600.98015236855
../instances/96_2/ad_grb_00159.log.npz,0,0,0,0,1.10839658769613,-0.0061867456372,0.033503775475595,1.07126111728405,3600.96198153496
../instances/96_2/ad_grb_00160.log.npz,0,0,0,0,0.760182770966763,-0.343983895699903,0.264585524268372,0.559049413970739,3600.95423603058
../instances/96_2/ad_grb_00161.log.npz,0,0,0,0,1.05244545451975,-0.05172121214692,0.180247026389547,0.862745290905367,3601.01725316048
../instances/96_2/ad_grb_00162.log.npz,0,0,0,0,1.0865562870946,-0.017610379572066,0.045991182690678,1.03658427839113,3601.01407623291
../instances/96_2/ad_grb_00163.log.npz,0,0,0,0,0.856870423219335,-0.268129576780665,0.260619476099633,0.633553302434642,3600.96845912933
../instances/96_2/ad_grb_00164.log.npz,0,0,0,0,1.0990427730046,-0.025957226995401,0.169323612032007,0.912948880901788,3600.99675154686
../instances/96_2/ad_grb_00165.log.npz,0,0,0,0,1.11859536693859,-0.006404633061411,0.07386886333156,1.03596599865489,3600.99335813522
../instances/96_2/ad_grb_00166.log.npz,0,0,0,0,1.12248987466484,-0.002510125335158,0,1.12248987466484,3186.34214925766
../instances/96_2/ad_grb_00167.log.npz,0,0,0,0,1.125,-6.66E-16,0.01135206581556,1.1122289259575,3601.00393652916
../instances/96_2/ad_grb_00168.log.npz,0,0,0,0,1.125,-6.66E-16,0,1.125,245.617256641388
../instances/96_2/ad_grb_00169.log.npz,0,0,0,0,1.125,-6.66E-16,0,1.125,11.8383452892303
../instances/96_2/ad_grb_00170.log.npz,0,0,0,0,1.125,-6.66E-16,8.21E-05,1.12490762737812,10.7527267932892
../instances/96_2/ad_grb_00171.log.npz,0,0,0,0,1.125,-6.66E-16,0,1.125,8.7735641002655
../instances/96_2/ad_grb_00172.log.npz,0,0,0,0,1.125,-6.66E-16,0,1.125,5.63151383399963
../instances/96_2/ad_grb_00000.log.npz,1,1,1,1,-2.67547158795788,-2.67547158795788,0,-2.67547158795787,421.406287431717
../instances/96_2/ad_grb_00001.log.npz,1,1,1,1,-1.07945858546075,-1.82945858546075,0,-1.07945858546075,101.557357788086
../instances/96_2/ad_grb_00002.log.npz,1,1,1,1,0.25309107042497,-0.99690892957503,0,0.25309107042497,79.207156419754
../instances/96_2/ad_grb_00003.log.npz,1,1,1,1,1.20202883621824,-0.547971163781756,0,1.20202883621824,19.939713716507
../instances/96_2/ad_grb_00004.log.npz,1,1,1,1,1.18184872273563,-0.776484610597702,0,1.18184872273563,2619.06828355789
../instances/96_2/ad_grb_00005.log.npz,1,1,1,1,1.54794706960172,-0.410386263731615,0,1.54794706960171,55.6181843280792
../instances/96_2/ad_grb_00006.log.npz,1,1,1,1,1.73704805227024,-0.304618614396427,0,1.73704805227024,1246.08622145653
../instances/96_2/ad_grb_00007.log.npz,1,1,1,1,1.93781866770047,-0.103847998966201,0.003603881577016,1.93083499870434,3601.80718851089
../instances/96_2/ad_grb_00008.log.npz,1,1,1,1,1.56701002235183,-0.516323310981507,0,1.56701002235182,151.213542461395
../instances/96_2/ad_grb_00009.log.npz,1,1,1,1,1.88826462993893,-0.195068703394407,0,1.88826462993892,231.700476408005
../instances/96_2/ad_grb_00010.log.npz,1,1,1,1,1.45879864448522,-0.416201355514776,0,1.45879864448522,487.614425897598
../instances/96_2/ad_grb_00011.log.npz,1,1,1,1,1.71225123195341,-0.162748768046585,0,1.71225123195341,319.759484529495
../instances/96_2/ad_grb_00012.log.npz,1,1,1,1,1.80600042417734,-0.068999575822662,0,1.80600042417733,184.567107200623
../instances/96_2/ad_grb_00013.log.npz,1,1,1,1,1.59330722012743,-0.38585944653924,0,1.59330722012742,287.005119562149
../instances/96_2/ad_grb_00014.log.npz,1,1,1,1,1.91845795386009,-0.060708712806579,0.057440674045004,1.80826043586336,3603.54338908195
../instances/96_2/ad_grb_00015.log.npz,1,1,1,1,1.95766475547153,-0.021501911195133,0.025220133028608,1.90829218991312,3602.05460834503
../instances/96_2/ad_grb_00016.log.npz,1,1,1,1,1.97170003902836,-0.00746662763831,0,1.97170003902835,3433.30654811859
../instances/96_2/ad_grb_00017.log.npz,1,1,1,1,1.97546001113194,-0.003706655534723,0,1.97546001113194,380.851690292358
../instances/96_2/ad_grb_00018.log.npz,1,1,1,1,1.64407477237355,-0.345508560959779,0,1.64407477237355,134.639863491058
../instances/96_2/ad_grb_00019.log.npz,1,1,1,1,1.91393828757007,-0.075645045763263,0.026024300942859,1.86412938158828,3610.31100702286
../instances/96_2/ad_grb_00020.log.npz,1,1,1,1,1.96456762003959,-0.02501571329374,0,1.96456762003959,2270.81105923653
../instances/96_2/ad_grb_00021.log.npz,1,1,1,1,1.97961858131358,-0.009964752019751,0,1.97961858131358,870.01463508606
../instances/96_2/ad_grb_00022.log.npz,1,1,1,1,1.59136814092289,-0.398215192410441,0,1.59136814092289,164.087153911591
../instances/96_2/ad_grb_00023.log.npz,1,1,1,1,1.88612962552495,-0.103453707808379,0.013535260768616,1.86060036920006,3602.42376470566
../instances/96_2/ad_grb_00024.log.npz,1,1,1,1,1.95435463756964,-0.035228695763691,0.00874276440572,1.93726817540814,3601.12336373329
../instances/96_2/ad_grb_00025.log.npz,1,1,1,1,1.97645069677884,-0.013132636554491,0,1.97645069677884,417.013080358505
../instances/96_2/ad_grb_00026.log.npz,1,1,1,1,1.6104747521025,-0.337441914564165,0,1.6104747521025,229.225835323334
../instances/96_2/ad_grb_00027.log.npz,1,1,1,1,1.87177981739687,-0.076136849269797,0,1.87177981739687,3462.65843009949
../instances/96_2/ad_grb_00028.log.npz,1,1,1,1,1.92339363220049,-0.024523034466174,0,1.92339363220049,1917.5037419796
../instances/96_2/ad_grb_00029.log.npz,1,1,1,1,1.93880191271693,-0.009114753949738,0,1.93880191271692,644.761032819748
../instances/96_2/ad_grb_00030.log.npz,1,1,1,1,1.94299893782037,-0.0049177288463,0,1.94299893782036,134.708745479584
../instances/96_2/ad_grb_00031.log.npz,1,1,1,1,1.58391728467388,-0.363999381992784,0,1.58391728467388,240.07876086235
../instances/96_2/ad_grb_00032.log.npz,1,1,1,1,1.86466962178641,-0.083247044880257,0.030419989593218,1.80794639129687,3602.62445187569
../instances/96_2/ad_grb_00033.log.npz,1,1,1,1,1.93103525368918,-0.016881412977484,0.018475473020863,1.89535846395731,3603.11901068687
../instances/96_2/ad_grb_00034.log.npz,1,1,1,1,1.9431236930919,-0.004792973574767,0,1.94312369309189,1440.00079274178
